# distance_A^-1 band_1_absolute_eV band_2_absolute_eV band_3_absolute_eV band_4_absolute_eV band_5_absolute_eV band_6_absolute_eV band_7_absolute_eV band_8_absolute_eV band_9_absolute_eV band_10_absolute_eV band_11_absolute_eV band_12_absolute_eV band_13_absolute_eV band_14_absolute_eV band_15_absolute_eV band_16_absolute_eV band_17_absolute_eV band_18_absolute_eV band_19_absolute_eV band_20_absolute_eV band_21_absolute_eV band_22_absolute_eV band_23_absolute_eV band_24_absolute_eV band_25_absolute_eV band_26_absolute_eV band_27_absolute_eV band_28_absolute_eV band_29_absolute_eV band_30_absolute_eV band_31_absolute_eV band_32_absolute_eV band_33_absolute_eV band_34_absolute_eV band_35_absolute_eV band_36_absolute_eV band_37_absolute_eV band_38_absolute_eV band_39_absolute_eV band_40_absolute_eV band_41_absolute_eV band_42_absolute_eV band_43_absolute_eV band_44_absolute_eV band_45_absolute_eV band_46_absolute_eV band_47_absolute_eV band_48_absolute_eV band_49_absolute_eV band_50_absolute_eV band_51_absolute_eV band_52_absolute_eV band_53_absolute_eV band_54_absolute_eV band_55_absolute_eV band_56_absolute_eV band_57_absolute_eV band_58_absolute_eV band_59_absolute_eV band_60_absolute_eV band_61_absolute_eV band_62_absolute_eV band_63_absolute_eV band_64_absolute_eV
6.14397676644787e+00 1.95102000000000e+00 2.05249200000000e+00 3.29912000000000e+00 3.34119700000000e+00 3.86176800000000e+00 4.69455000000000e+00 5.07424600000000e+00 5.50903600000000e+00 6.77078400000000e+00 7.67844600000000e+00 9.56394000000000e+00 1.08603190000000e+01 1.60324930000000e+01 1.68606960000000e+01 1.69486780000000e+01 1.76027020000000e+01 2.65385940000000e+01 2.69274410000000e+01 2.78976760000000e+01 2.82647820000000e+01 3.33072880000000e+01 3.38037320000000e+01 3.72435610000000e+01 3.79752570000000e+01 4.45598650000000e+01 4.49972030000000e+01 4.53643740000000e+01 4.57760860000000e+01 5.43362070000000e+01 5.53307640000000e+01 5.68326620000000e+01 5.72383770000000e+01 5.78446540000000e+01 5.85088000000000e+01 5.97555850000000e+01 6.12630670000000e+01 6.20787110000000e+01 6.21908670000000e+01 6.32419270000000e+01 6.35759350000000e+01 6.37737880000000e+01 6.56061320000000e+01 6.69844320000000e+01 6.74755880000000e+01 6.85870220000000e+01 6.93369230000000e+01 6.98906890000000e+01 7.06486110000000e+01 7.09324320000000e+01 7.20610420000000e+01 7.25288590000000e+01 7.25396000000000e+01 7.41324640000000e+01 7.43965020000000e+01 7.49238310000000e+01 7.75445440000000e+01 8.05246560000000e+01 8.13267030000000e+01 8.44243770000000e+01 8.48198850000000e+01 8.52285830000000e+01 8.63640030000000e+01 8.74293490000000e+01 8.74920810000000e+01
6.15355651882595e+00 1.96113200000000e+00 2.05037000000000e+00 3.28344400000000e+00 3.36056500000000e+00 3.85484400000000e+00 4.70802800000000e+00 5.05418600000000e+00 5.50875200000000e+00 6.78844900000000e+00 7.67867900000000e+00 9.65131300000000e+00 1.09367270000000e+01 1.59363070000000e+01 1.67801410000000e+01 1.68619700000000e+01 1.75311420000000e+01 2.66096620000000e+01 2.69947460000000e+01 2.79518640000000e+01 2.83161320000000e+01 3.32039130000000e+01 3.37005140000000e+01 3.72193600000000e+01 3.79550790000000e+01 4.46567440000000e+01 4.50958050000000e+01 4.54270240000000e+01 4.58380360000000e+01 5.43270600000000e+01 5.53053420000000e+01 5.68259370000000e+01 5.72532830000000e+01 5.78981670000000e+01 5.85716410000000e+01 5.97756840000000e+01 6.12994130000000e+01 6.20624060000000e+01 6.21581800000000e+01 6.31899140000000e+01 6.36208990000000e+01 6.37350520000000e+01 6.56435920000000e+01 6.70364960000000e+01 6.75298680000000e+01 6.84970750000000e+01 6.92523960000000e+01 6.98220950000000e+01 7.05798850000000e+01 7.09192600000000e+01 7.20520480000000e+01 7.24027950000000e+01 7.24408050000000e+01 7.41676310000000e+01 7.44162680000000e+01 7.49338760000000e+01 7.75748390000000e+01 8.04853220000000e+01 8.12806090000000e+01 8.43616200000000e+01 8.47516940000000e+01 8.52536120000000e+01 8.63926590000000e+01 8.73601580000000e+01 8.74289200000000e+01
6.16313627120402e+00 1.97119100000000e+00 2.04865900000000e+00 3.26676600000000e+00 3.38062400000000e+00 3.84833700000000e+00 4.72132100000000e+00 5.03396700000000e+00 5.50788100000000e+00 6.80601700000000e+00 7.67827900000000e+00 9.73928200000000e+00 1.10139110000000e+01 1.58404490000000e+01 1.66987080000000e+01 1.67775980000000e+01 1.74607850000000e+01 2.66812760000000e+01 2.70625900000000e+01 2.80059290000000e+01 2.83673460000000e+01 3.31008430000000e+01 3.35975670000000e+01 3.71966150000000e+01 3.79363940000000e+01 4.47540340000000e+01 4.51948070000000e+01 4.54899850000000e+01 4.59003040000000e+01 5.42896730000000e+01 5.52400670000000e+01 5.68427380000000e+01 5.73051820000000e+01 5.79515210000000e+01 5.86347100000000e+01 5.97946800000000e+01 6.13360330000000e+01 6.20453880000000e+01 6.21257480000000e+01 6.31372570000000e+01 6.36701620000000e+01 6.36950940000000e+01 6.56832250000000e+01 6.70690650000000e+01 6.75643360000000e+01 6.84178410000000e+01 6.91774670000000e+01 6.97540770000000e+01 7.05119820000000e+01 7.09054430000000e+01 7.20420160000000e+01 7.22757180000000e+01 7.23454330000000e+01 7.42136500000000e+01 7.44352640000000e+01 7.49531130000000e+01 7.76034010000000e+01 8.04436550000000e+01 8.12338810000000e+01 8.42945560000000e+01 8.46791790000000e+01 8.52812000000000e+01 8.64219670000000e+01 8.72819520000000e+01 8.73576300000000e+01
6.17271602358210e+00 1.98119600000000e+00 2.04738700000000e+00 3.24973800000000e+00 3.40076600000000e+00 3.84225900000000e+00 4.73441700000000e+00 5.01368700000000e+00 5.50642400000000e+00 6.82352000000000e+00 7.67725300000000e+00 9.82782700000000e+00 1.10918450000000e+01 1.57449220000000e+01 1.66159550000000e+01 1.66960270000000e+01 1.73916540000000e+01 2.67534380000000e+01 2.71309770000000e+01 2.80598550000000e+01 2.84184060000000e+01 3.29981000000000e+01 3.34949170000000e+01 3.71753430000000e+01 3.79192130000000e+01 4.48517320000000e+01 4.52942000000000e+01 4.55532790000000e+01 4.59629130000000e+01 5.42256980000000e+01 5.51409210000000e+01 5.68815600000000e+01 5.73881780000000e+01 5.80047080000000e+01 5.86980050000000e+01 5.98126130000000e+01 6.13729030000000e+01 6.20278630000000e+01 6.20937640000000e+01 6.30842140000000e+01 6.36530670000000e+01 6.37248030000000e+01 6.57251860000000e+01 6.70786950000000e+01 6.75761260000000e+01 6.83525970000000e+01 6.91146690000000e+01 6.96866800000000e+01 7.04449460000000e+01 7.08910160000000e+01 7.20310340000000e+01 7.21493230000000e+01 7.22537490000000e+01 7.42692760000000e+01 7.44535740000000e+01 7.49811560000000e+01 7.76303140000000e+01 8.03999250000000e+01 8.11868390000000e+01 8.42236640000000e+01 8.46029060000000e+01 8.53112560000000e+01 8.64517140000000e+01 8.71963780000000e+01 8.72807840000000e+01
6.18229577596017e+00 1.99112000000000e+00 2.04658100000000e+00 3.23250500000000e+00 3.42085300000000e+00 3.83661000000000e+00 4.74725200000000e+00 4.99341700000000e+00 5.50438200000000e+00 6.84095500000000e+00 7.67560400000000e+00 9.91692500000000e+00 1.11705020000000e+01 1.56497270000000e+01 1.65317000000000e+01 1.66174590000000e+01 1.73237680000000e+01 2.68261510000000e+01 2.71999100000000e+01 2.81136170000000e+01 2.84692880000000e+01 3.28956960000000e+01 3.33925780000000e+01 3.71555550000000e+01 3.79035420000000e+01 4.49498290000000e+01 4.53939760000000e+01 4.56169240000000e+01 4.60258840000000e+01 5.41379240000000e+01 5.50151170000000e+01 5.69396430000000e+01 5.74950610000000e+01 5.80576890000000e+01 5.87615130000000e+01 5.98294040000000e+01 6.14099210000000e+01 6.20099130000000e+01 6.20622820000000e+01 6.30308350000000e+01 6.36104110000000e+01 6.37834370000000e+01 6.57694740000000e+01 6.70626560000000e+01 6.75630940000000e+01 6.83039450000000e+01 6.90658980000000e+01 6.96199320000000e+01 7.03788180000000e+01 7.08759540000000e+01 7.20177410000000e+01 7.20259700000000e+01 7.21662020000000e+01 7.43334920000000e+01 7.44711810000000e+01 7.50176220000000e+01 7.76554830000000e+01 8.03543360000000e+01 8.11397160000000e+01 8.41495220000000e+01 8.45233920000000e+01 8.53435940000000e+01 8.64805460000000e+01 8.71029410000000e+01 8.71990870000000e+01
6.19187552833824e+00 2.00092000000000e+00 2.04628500000000e+00 3.21512200000000e+00 3.44083300000000e+00 3.83139400000000e+00 4.75972100000000e+00 4.97326700000000e+00 5.50175700000000e+00 6.85831900000000e+00 7.67333700000000e+00 1.00065520000000e+01 1.12498540000000e+01 1.55548620000000e+01 1.64460870000000e+01 1.65417710000000e+01 1.72571480000000e+01 2.68994160000000e+01 2.72693910000000e+01 2.81671900000000e+01 2.85199690000000e+01 3.27936390000000e+01 3.32905620000000e+01 3.71372650000000e+01 3.78893890000000e+01 4.50483180000000e+01 4.54941280000000e+01 4.56809370000000e+01 4.60892340000000e+01 5.40297050000000e+01 5.48692110000000e+01 5.70136410000000e+01 5.76192410000000e+01 5.81104240000000e+01 5.88252210000000e+01 5.98449820000000e+01 6.14470040000000e+01 6.19916250000000e+01 6.20313620000000e+01 6.29771800000000e+01 6.35665840000000e+01 6.38466730000000e+01 6.58161050000000e+01 6.70199780000000e+01 6.75244730000000e+01 6.82727870000000e+01 6.90317710000000e+01 6.95538610000000e+01 7.03136470000000e+01 7.08602290000000e+01 7.19020930000000e+01 7.20063950000000e+01 7.20831780000000e+01 7.44054590000000e+01 7.44880910000000e+01 7.50621470000000e+01 7.76788410000000e+01 8.03070980000000e+01 8.10927500000000e+01 8.40726810000000e+01 8.44412420000000e+01 8.53781740000000e+01 8.65080210000000e+01 8.70042100000000e+01 8.71155400000000e+01
6.20145528071632e+00 2.01050000000000e+00 2.04658000000000e+00 3.19760300000000e+00 3.46068100000000e+00 3.82661100000000e+00 4.77161600000000e+00 4.95340700000000e+00 5.49852700000000e+00 6.87554800000000e+00 7.67042300000000e+00 1.00966670000000e+01 1.13298640000000e+01 1.54603270000000e+01 1.63594510000000e+01 1.64686490000000e+01 1.71918160000000e+01 2.69732360000000e+01 2.73394230000000e+01 2.82205490000000e+01 2.85704240000000e+01 3.26919360000000e+01 3.31888820000000e+01 3.71204670000000e+01 3.78767490000000e+01 4.51471910000000e+01 4.55946450000000e+01 4.57453360000000e+01 4.61529820000000e+01 5.39043780000000e+01 5.47083760000000e+01 5.71001530000000e+01 5.77554590000000e+01 5.81628530000000e+01 5.88890630000000e+01 5.98589430000000e+01 6.14838830000000e+01 6.19730170000000e+01 6.20010280000000e+01 6.29230810000000e+01 6.35215340000000e+01 6.39144410000000e+01 6.58650840000000e+01 6.69519350000000e+01 6.74611570000000e+01 6.82578190000000e+01 6.90113110000000e+01 6.94884850000000e+01 7.02494670000000e+01 7.08437190000000e+01 7.17828310000000e+01 7.19915000000000e+01 7.20056680000000e+01 7.44841040000000e+01 7.45044620000000e+01 7.51143320000000e+01 7.77000890000000e+01 8.02584110000000e+01 8.10461610000000e+01 8.39936030000000e+01 8.43569070000000e+01 8.54149040000000e+01 8.65314490000000e+01 8.69005740000000e+01 8.70320260000000e+01
6.21103503309439e+00 2.01970700000000e+00 2.04764100000000e+00 3.17999200000000e+00 3.48038900000000e+00 3.82226600000000e+00 4.78268600000000e+00 4.93417900000000e+00 5.49474100000000e+00 6.89276300000000e+00 7.66693700000000e+00 1.01872730000000e+01 1.14105240000000e+01 1.53661230000000e+01 1.62721440000000e+01 1.63977660000000e+01 1.71277940000000e+01 2.70476120000000e+01 2.74100100000000e+01 2.82736690000000e+01 2.86206290000000e+01 3.25906070000000e+01 3.30875560000000e+01 3.71052100000000e+01 3.78656540000000e+01 4.52464430000000e+01 4.56955210000000e+01 4.58101380000000e+01 4.62171440000000e+01 5.37650540000000e+01 5.45364660000000e+01 5.71961230000000e+01 5.78997920000000e+01 5.82149860000000e+01 5.89531200000000e+01 5.98718990000000e+01 6.15208740000000e+01 6.19542780000000e+01 6.19714440000000e+01 6.28690900000000e+01 6.34756320000000e+01 6.39867640000000e+01 6.59164580000000e+01 6.68616250000000e+01 6.73755450000000e+01 6.82560060000000e+01 6.90022150000000e+01 6.94238310000000e+01 7.01863250000000e+01 7.08265830000000e+01 7.16669680000000e+01 7.19307380000000e+01 7.19780160000000e+01 7.45190430000000e+01 7.45704610000000e+01 7.51738980000000e+01 7.77195460000000e+01 8.02084910000000e+01 8.10001710000000e+01 8.39128720000000e+01 8.42709410000000e+01 8.54535800000000e+01 8.65458220000000e+01 8.67928340000000e+01 8.69546910000000e+01
6.22061478547247e+00 2.02817000000000e+00 2.04982300000000e+00 3.16228900000000e+00 3.49994400000000e+00 3.81836000000000e+00 4.79229900000000e+00 4.91618200000000e+00 5.49038000000000e+00 6.90989900000000e+00 7.66285000000000e+00 1.02783300000000e+01 1.14917950000000e+01 1.52722480000000e+01 1.61844510000000e+01 1.63288590000000e+01 1.70651030000000e+01 2.71225480000000e+01 2.74811530000000e+01 2.83265230000000e+01 2.86705580000000e+01 3.24896600000000e+01 3.29865970000000e+01 3.70914890000000e+01 3.78560980000000e+01 4.53460660000000e+01 4.57967420000000e+01 4.58753590000000e+01 4.62817350000000e+01 5.36142990000000e+01 5.43562380000000e+01 5.72988850000000e+01 5.80492920000000e+01 5.82668000000000e+01 5.90173260000000e+01 5.98834640000000e+01 6.15577200000000e+01 6.19354080000000e+01 6.19426650000000e+01 6.28150640000000e+01 6.34287700000000e+01 6.40636420000000e+01 6.59702710000000e+01 6.67528290000000e+01 6.72707410000000e+01 6.82636430000000e+01 6.90014990000000e+01 6.93599190000000e+01 7.01242630000000e+01 7.08087090000000e+01 7.15548290000000e+01 7.18622820000000e+01 7.19619420000000e+01 7.45337690000000e+01 7.46618150000000e+01 7.52404230000000e+01 7.77369640000000e+01 8.01575360000000e+01 8.09549880000000e+01 8.38309570000000e+01 8.41838470000000e+01 8.54941960000000e+01 8.65424430000000e+01 8.66817490000000e+01 8.68929130000000e+01
6.23019453785054e+00 2.03525100000000e+00 2.05376000000000e+00 3.14450800000000e+00 3.51933500000000e+00 3.81489500000000e+00 4.79927800000000e+00 4.90059700000000e+00 5.48544600000000e+00 6.92695400000000e+00 7.65816900000000e+00 1.03698060000000e+01 1.15736440000000e+01 1.51787020000000e+01 1.60965760000000e+01 1.62617480000000e+01 1.70037670000000e+01 2.71980430000000e+01 2.75528570000000e+01 2.83790840000000e+01 2.87201830000000e+01 3.23891030000000e+01 3.28860210000000e+01 3.70793150000000e+01 3.78480900000000e+01 4.54460520000000e+01 4.58982840000000e+01 4.59410300000000e+01 4.63467700000000e+01 5.34542380000000e+01 5.41696790000000e+01 5.74062470000000e+01 5.82015880000000e+01 5.83184780000000e+01 5.90816600000000e+01 5.98935850000000e+01 6.15943570000000e+01 6.19143930000000e+01 6.19168680000000e+01 6.27611090000000e+01 6.33809860000000e+01 6.41450760000000e+01 6.60265610000000e+01 6.66291630000000e+01 6.71499790000000e+01 6.82772440000000e+01 6.90061650000000e+01 6.92967610000000e+01 7.00633170000000e+01 7.07900610000000e+01 7.14466440000000e+01 7.17986160000000e+01 7.19449030000000e+01 7.45476310000000e+01 7.47586160000000e+01 7.53135100000000e+01 7.77522850000000e+01 8.01057510000000e+01 8.09108190000000e+01 8.37483710000000e+01 8.40961100000000e+01 8.55366500000000e+01 8.65095150000000e+01 8.65680180000000e+01 8.68588080000000e+01
6.23977429022862e+00 2.04048500000000e+00 2.05991100000000e+00 3.12666000000000e+00 3.53855500000000e+00 3.81187200000000e+00 4.80157100000000e+00 4.88948700000000e+00 5.47994300000000e+00 6.94392700000000e+00 7.65289800000000e+00 1.04616730000000e+01 1.16560410000000e+01 1.50854860000000e+01 1.60086620000000e+01 1.61963180000000e+01 1.69438110000000e+01 2.72741020000000e+01 2.76251220000000e+01 2.84313250000000e+01 2.87694770000000e+01 3.22889500000000e+01 3.27858430000000e+01 3.70687040000000e+01 3.78416370000000e+01 4.55463930000000e+01 4.59998070000000e+01 4.60074940000000e+01 4.64122620000000e+01 5.32865820000000e+01 5.39782340000000e+01 5.75164190000000e+01 5.83499450000000e+01 5.83750720000000e+01 5.91461000000000e+01 5.99022130000000e+01 6.16307060000000e+01 6.18875520000000e+01 6.18978990000000e+01 6.27073540000000e+01 6.33323070000000e+01 6.42310750000000e+01 6.60853860000000e+01 6.64936400000000e+01 6.70161910000000e+01 6.82939670000000e+01 6.90136060000000e+01 6.92343750000000e+01 7.00035310000000e+01 7.07706120000000e+01 7.13425770000000e+01 7.17397400000000e+01 7.19267780000000e+01 7.45607060000000e+01 7.48602410000000e+01 7.53927250000000e+01 7.77654660000000e+01 8.00533340000000e+01 8.08678540000000e+01 8.36656100000000e+01 8.40082140000000e+01 8.55807910000000e+01 8.64444240000000e+01 8.64526930000000e+01 8.68551120000000e+01
6.24935404260669e+00 2.04435100000000e+00 2.06778800000000e+00 3.10875600000000e+00 3.55759100000000e+00 3.80929300000000e+00 4.79698000000000e+00 4.88505700000000e+00 5.47387600000000e+00 6.96081300000000e+00 7.64704700000000e+00 1.05538930000000e+01 1.17389480000000e+01 1.49925970000000e+01 1.59208050000000e+01 1.61324990000000e+01 1.68852600000000e+01 2.73507260000000e+01 2.76979530000000e+01 2.84832170000000e+01 2.88184110000000e+01 3.21892110000000e+01 3.26860810000000e+01 3.70596660000000e+01 3.78367460000000e+01 4.56470820000000e+01 4.60734290000000e+01 4.61026350000000e+01 4.64782220000000e+01 5.31126980000000e+01 5.37829670000000e+01 5.76279470000000e+01 5.84166950000000e+01 5.85129190000000e+01 5.92106210000000e+01 5.99093020000000e+01 6.16666690000000e+01 6.18615780000000e+01 6.18792410000000e+01 6.26539600000000e+01 6.32827580000000e+01 6.43216560000000e+01 6.61468130000000e+01 6.63486050000000e+01 6.68718440000000e+01 6.83116750000000e+01 6.90217670000000e+01 6.91727750000000e+01 6.99449390000000e+01 7.07503300000000e+01 7.12427400000000e+01 7.16855200000000e+01 7.19075210000000e+01 7.45730100000000e+01 7.49661220000000e+01 7.54775960000000e+01 7.77764830000000e+01 8.00004810000000e+01 8.08262730000000e+01 8.35831750000000e+01 8.39206410000000e+01 8.56265760000000e+01 8.63338350000000e+01 8.63590210000000e+01 8.68723170000000e+01
6.25893379498476e+00 2.04766800000000e+00 2.07656500000000e+00 3.09081000000000e+00 3.57643300000000e+00 3.80716100000000e+00 4.78550200000000e+00 4.88731900000000e+00 5.46725000000000e+00 6.97761200000000e+00 7.64062200000000e+00 1.06464340000000e+01 1.18223330000000e+01 1.49000370000000e+01 1.58330730000000e+01 1.60702550000000e+01 1.68281410000000e+01 2.74279160000000e+01 2.77713510000000e+01 2.85347320000000e+01 2.88669550000000e+01 3.20899000000000e+01 3.25867540000000e+01 3.70522140000000e+01 3.78334230000000e+01 4.57481120000000e+01 4.61404740000000e+01 4.62051300000000e+01 4.65446620000000e+01 5.29336750000000e+01 5.35846750000000e+01 5.77396500000000e+01 5.84667570000000e+01 5.86660060000000e+01 5.92751950000000e+01 5.99148140000000e+01 6.17021090000000e+01 6.18367190000000e+01 6.18608390000000e+01 6.26011300000000e+01 6.32323520000000e+01 6.44168310000000e+01 6.61958100000000e+01 6.62109440000000e+01 6.67189370000000e+01 6.83288310000000e+01 6.90291210000000e+01 6.91119890000000e+01 6.98875830000000e+01 7.07291870000000e+01 7.11472080000000e+01 7.16357600000000e+01 7.18871000000000e+01 7.45845560000000e+01 7.50756900000000e+01 7.55676150000000e+01 7.77853210000000e+01 7.99473810000000e+01 8.07862380000000e+01 8.35015630000000e+01 8.38338670000000e+01 8.56738910000000e+01 8.62147160000000e+01 8.62599560000000e+01 8.69015430000000e+01
6.26851354736284e+00 2.05092900000000e+00 2.08574200000000e+00 3.07283300000000e+00 3.59507400000000e+00 3.80547600000000e+00 4.76932500000000e+00 4.89409900000000e+00 5.46007000000000e+00 6.99432000000000e+00 7.63363100000000e+00 1.07392610000000e+01 1.19061590000000e+01 1.48078050000000e+01 1.57455130000000e+01 1.60095690000000e+01 1.67724810000000e+01 2.75056750000000e+01 2.78453200000000e+01 2.85858400000000e+01 2.89150760000000e+01 3.19910290000000e+01 3.24878820000000e+01 3.70463610000000e+01 3.78316760000000e+01 4.58494730000000e+01 4.62079420000000e+01 4.63079790000000e+01 4.66115910000000e+01 5.27503890000000e+01 5.33839710000000e+01 5.78505600000000e+01 5.85155850000000e+01 5.88179410000000e+01 5.93397910000000e+01 5.99187210000000e+01 6.17367930000000e+01 6.18131120000000e+01 6.18427980000000e+01 6.25491290000000e+01 6.31811000000000e+01 6.45166070000000e+01 6.60366700000000e+01 6.62777950000000e+01 6.65590710000000e+01 6.83443580000000e+01 6.90343900000000e+01 6.90522610000000e+01 6.98315010000000e+01 7.07071540000000e+01 7.10560200000000e+01 7.15902180000000e+01 7.18654880000000e+01 7.45953380000000e+01 7.51883500000000e+01 7.56622270000000e+01 7.77919720000000e+01 7.98942200000000e+01 8.07478980000000e+01 8.34212880000000e+01 8.37483960000000e+01 8.57226710000000e+01 8.60944310000000e+01 8.61538470000000e+01 8.69374940000000e+01
6.27809329974091e+00 2.05436200000000e+00 2.09508100000000e+00 3.05484000000000e+00 3.61350000000000e+00 3.80424200000000e+00 4.75049000000000e+00 4.90336600000000e+00 5.45234400000000e+00 7.01093600000000e+00 7.62608500000000e+00 1.08323340000000e+01 1.19903890000000e+01 1.47159010000000e+01 1.56581570000000e+01 1.59504430000000e+01 1.67183130000000e+01 2.75840050000000e+01 2.79198610000000e+01 2.86365100000000e+01 2.89627410000000e+01 3.18926150000000e+01 3.23894860000000e+01 3.70421200000000e+01 3.78315110000000e+01 4.59511590000000e+01 4.62758770000000e+01 4.64111390000000e+01 4.66790190000000e+01 5.25635440000000e+01 5.31813290000000e+01 5.79598760000000e+01 5.85634630000000e+01 5.89676040000000e+01 5.94043730000000e+01 5.99209980000000e+01 6.17698800000000e+01 6.17913240000000e+01 6.18253350000000e+01 6.24983120000000e+01 6.31290030000000e+01 6.46209910000000e+01 6.58721430000000e+01 6.63475050000000e+01 6.63935550000000e+01 6.83575190000000e+01 6.89925450000000e+01 6.90379500000000e+01 6.97767300000000e+01 7.06842010000000e+01 7.09691920000000e+01 7.15486250000000e+01 7.18426620000000e+01 7.46053830000000e+01 7.53034950000000e+01 7.57608370000000e+01 7.77964590000000e+01 7.98411790000000e+01 8.07113860000000e+01 8.33428870000000e+01 8.36647230000000e+01 8.57732330000000e+01 8.59738260000000e+01 8.60439430000000e+01 8.69787290000000e+01
